S_INFO_WINDCODE,TRADE_DT,S_DQ_ADJPRECLOSE,S_DQ_OPEN,S_DQ_ADJCLOSE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_TRADESTATUS,WIND_PRI_IND,S_VAL_MV,S_DQ_TURN,RETURN,RETURN_NXT,S_DQ_TURN_winsorized,lnMV,turnover
600399.SH,2010-01-05,11.2500,8.4500,11.2000,9.1400,7.4800,交易,Materials,430040.0,1.0410,-0.0044444444444444444444444444,0.001785714285714285714285714,1.1750,12.971633506599165,-1.0504005516495236
002003.SZ,2010-01-05,67.8700,21.0500,67.2200,23.1000,18.9000,交易,Consumer Discretionary,418591.5136,0.8879,-0.0095771327537940179755414764,0.017851829812555786968164237,1.1750,12.944650815496605,-1.053398450520038
600179.SH,2010-01-05,10.8500,6.8000,11.6100,7.4400,6.0800,交易,Energy,281970.0,9.6748,0.070046082949308755760368664,-0.0206718346253229974160206718,9.6748,12.549555961282456,1.8022932439182409
600469.SH,2010-01-05,24.1400,15.6900,23.8900,17.2700,14.1300,交易,Consumer Discretionary,582660.098,3.1927,-0.0103562551781275890637945319,-0.0238593553788195897865215571,3.1927,13.275359273010585,-0.32834496299995974
002010.SZ,2010-01-05,54.7600,14.3000,57.1500,15.6300,12.7900,交易,Materials,300752.4,5.5067,0.043644996347699050401753104,-0.0174978127734033245844269466,5.5067,12.614042613854961,0.38756867553919366
002324.SZ,2010-01-05,34.4100,34.1000,33.5400,37.8500,30.9700,交易,Materials,452790.0,20.4009,-0.0252833478639930252833478640,-0.0017889087656529516994633274,12.0476,13.023183720821583,2.6643631362151368
300006.SZ,2010-01-05,33.8900,33.9900,34.5300,37.2800,30.5000,交易,Health Care,315949.5,7.9221,0.018884626733549719681321924,-0.0333043730089777005502461628,7.9221,12.663337669671469,1.2170256849450367
600295.SH,2010-01-05,36.9100,13.3800,38.7700,14.6100,11.9500,交易,Industrials,1439640.0,6.9013,0.050392847466811162286643186,-0.0185710600980139282950735104,6.9013,14.179903640296974,1.0372912968343422
002045.SZ,2010-01-05,49.7400,14.5900,52.0700,15.9500,13.0500,交易,Consumer Discretionary,388693.008,5.0199,0.046843586650583031765178930,-0.0051853274438256193585557903,5.0199,12.870545128512845,0.2500022161668345
600515.SH,2010-01-05,18.2800,8.3400,18.4600,8.6600,7.8400,交易,Consumer Discretionary,246201.4517,1.9095,0.009846827133479212253829322,-0.0346695557963163596966413868,1.9095,12.413905389140776,-0.8618022085738463
600193.SH,2010-01-05,41.4200,12.1600,42.1700,13.3800,10.9400,交易,Financials,270057.32,3.8487,0.018107194591984548527281507,0.001659947830211050509841119,3.8487,12.50638951174514,-0.18999570367171328
600778.SH,2010-01-05,32.3600,9.5100,32.8100,10.4500,8.5500,交易,Consumer Discretionary,299966.172,3.8659,0.013906056860321384425216316,0.076805851874428527887839073,3.8659,12.61142498728045,-0.17245824715559227
002253.SZ,2010-01-05,45.2200,36.9800,46.2600,40.8100,33.3900,交易,Information Technology,236808.0,6.3245,0.022998673153471915081822203,0.028534370946822308690012970,6.3245,12.375004965205113,0.639991605419529
300028.SZ,2010-01-05,30.9600,30.9700,30.6200,34.0600,27.8600,交易,Consumer Discretionary,450114.0,5.9187,-0.0109819121447028423772609819,-0.0169823644676681907250163292,5.9187,13.017256162996365,0.5729155903841469
600995.SH,2010-01-05,65.3100,8.4500,64.9200,9.2700,7.5900,交易,Utilities,401005.1232,2.5780,-0.0059715204409738171796049610,-0.0047751078250154035736290819,2.5780,12.901729482266944,-0.5795532736075328
600113.SH,2010-01-05,17.1700,9.1600,17.2700,10.0700,8.2400,交易,Financials,135700.0,1.1012,0.005824111822947000582411182,-0.0110017371163867979154603358,1.1750,11.81820184582296,-1.1785520195632815
300036.SZ,2010-01-05,37.6200,37.4000,37.5100,41.3800,33.8600,交易,Information Technology,281325.0,22.9591,-0.0029239766081871345029239766,-0.0514529458810983737669954679,12.0476,12.547265863618199,2.6114865124141735
000523.SZ,2010-01-05,22.4300,8.2500,22.7500,9.0500,7.4100,交易,Consumer Staples,144105.798,3.6212,0.014266607222469906375390103,-0.0131868131868131868131868132,3.6212,11.878303017125429,-0.3373874104139148
600218.SH,2010-01-05,17.9700,9.4200,18.0800,10.2900,8.4200,交易,Industrials,266679.4,1.7369,0.006121313299944351697273233,0.029867256637168141592920354,1.7369,12.49380246684196,-0.9118053710441006
000058.SZ,2010-01-05,21.4000,6.7800,21.1400,7.3700,6.0300,交易,Information Technology,519536.9446,1.9780,-0.0121495327102803738317757009,0.048249763481551561021759697,1.9780,13.16069320268098,-0.7554628870203214
600209.SH,2010-01-05,23.0200,6.8300,25.3300,7.2500,5.9300,交易,Consumer Discretionary,318283.0975,9.7820,0.100347523892267593397046047,0.032767469403868930122384524,9.7820,12.670696509441099,1.8523222946396216
000673.SZ,2010-01-05,52.6700,8.9000,52.6100,9.6100,8.6900,交易,Materials,190185.12,5.4538,-0.0011391684070628441237896336,0.003231324843185706139517202,5.4538,12.155753192594545,0.3186045515696962
002104.SZ,2010-01-05,56.2100,21.5000,56.4700,23.6500,19.3500,交易,Information Technology,634521.6,5.8192,0.004625511474826543319694005,-0.0350628652381795643704621923,5.8192,13.360626608110337,0.5771225572273794
300011.SZ,2010-01-05,70.0300,70.1000,70.6000,77.0300,63.0300,交易,Industrials,362714.56,3.6015,0.008139368841924889333142939,0.010623229461756373937677054,3.6015,12.801371467834446,-0.241550716685289
600285.SH,2010-01-05,32.7200,11.8700,33.4100,13.0900,10.7100,交易,Health Care,243874.8,2.8642,0.021088019559902200488997555,-0.0173600718347800059862316672,2.8642,12.404410257832815,-0.5371745377090679
300021.SZ,2010-01-05,40.6400,40.6000,39.3600,44.7000,36.5800,交易,Industrials,274142.4,13.1068,-0.0314960629921259842519685039,-0.0396341463414634146341463415,12.0476,12.521402958397958,2.608613026813598
600275.SH,2010-01-05,18.3800,6.7000,17.7200,7.0000,6.3400,交易,Financials,327182.344,4.0508,-0.0359085963003264417845484222,-0.0016930022573363431151241535,4.0508,12.698272921374592,-0.09973298675930156
002102.SZ,2010-01-05,13.0400,8.6700,13.0300,9.4600,7.7400,交易,Consumer Discretionary,146467.8641,5.3485,-0.0007668711656441717791411043,-0.0084420567920184190330007675,5.3485,11.894561325697664,0.2536633252485739
002096.SZ,2010-01-05,68.9900,29.3000,68.2600,32.4300,26.5300,交易,Materials,385627.6917,1.0651,-0.0105812436585012320626177707,-0.0054204512159390565484910636,1.1750,12.862627653714673,-1.0625115943175722
000875.SZ,2010-01-05,7.4700,5.3100,7.4900,5.8400,4.7800,交易,Utilities,447240.3,1.5559,0.002677376171352074966532798,0.012016021361815754339118825,1.5559,13.010851313041869,-0.91610454042265
002079.SZ,2010-01-05,17.8200,8.7900,18.1000,9.6700,7.9100,交易,Information Technology,246468.0,5.8407,0.015712682379349046015712682,-0.0281767955801104972375690608,5.8407,12.41498744659365,0.47939220052696374
002283.SZ,2010-01-05,21.6200,21.6500,22.1400,23.7800,19.4600,交易,Consumer Discretionary,531360.0,5.7782,0.024051803885291396854764107,0.007226738934056007226738934,5.7782,13.183195036610574,0.5434225285292065
600470.SH,2010-01-05,18.5100,13.1500,18.8400,14.4300,11.8100,交易,Materials,301710.0,3.1376,0.017828200972447325769854133,-0.0047770700636942675159235669,3.1376,12.617221570106636,-0.420263633228259
002227.SZ,2010-01-05,21.9100,21.7200,22.3500,23.8900,19.5500,交易,Industrials,240606.5212,5.0940,0.020082154267457781834778640,-0.0170022371364653243847874720,5.0940,12.390918186062311,0.22199168033207545
000662.SZ,2010-01-05,32.4500,7.1200,32.3500,7.7700,6.3500,交易,Consumer Staples,202744.3968,2.4819,-0.0030816640986132511556240370,0.015765069551777434312210201,2.4819,12.219701335590846,-0.6881128596515079
002195.SZ,2010-01-05,27.4500,20.8200,28.2400,22.9900,18.8100,交易,Information Technology,160433.0,8.0986,0.028779599271402550091074681,-0.0053116147308781869688385269,8.0986,11.98563168891472,1.2019400085429306
002042.SZ,2010-01-05,25.0200,18.7000,25.0500,20.5900,16.8500,交易,Consumer Discretionary,440598.014,2.6433,0.001199040767386091127098321,-0.0019960079840319361277445110,2.6433,12.995888205850434,-0.5468156275526014
600552.SH,2010-01-05,34.3500,19.4400,36.0500,21.3700,17.4900,交易,Materials,238563.0,3.1851,0.049490538573508005822416303,-0.0133148404993065187239944521,3.1851,12.382388705372211,-0.43015066115002143
002184.SZ,2010-01-05,23.0700,11.2900,23.8800,12.4900,10.2200,交易,Industrials,258500.0,8.9740,0.035110533159947984395318596,-0.0150753768844221105527638191,8.9740,12.462650972930621,1.553569536935909
300009.SZ,2010-01-05,42.5000,42.7300,42.0000,46.7500,38.2500,交易,Health Care,352800.0,5.9609,-0.0117647058823529411764705882,-0.0223809523809523809523809524,5.9609,12.773656603114773,0.5602465217653503
002198.SZ,2010-01-05,22.4500,22.4500,22.7200,24.7000,20.2100,交易,Health Care,186304.0,5.2345,0.012026726057906458797327394,-0.0030809859154929577464788732,5.2345,12.135135027105296,0.24150263623147533
000892.SZ,2010-01-05,27.2500,11.4000,27.3200,11.5100,10.4100,交易,Information Technology,454850.6911,2.6826,0.002568807339449541284403670,0.018301610541727672035139092,2.6826,13.027724492651055,-0.529871824031618
600483.SH,2010-01-05,14.4100,6.6000,14.5400,7.2400,5.9200,交易,Consumer Discretionary,191553.1848,2.9403,0.009021512838306731436502429,-0.0116918844566712517193947730,2.9403,12.162920776458861,-0.5380446537036708
600363.SH,2010-01-05,36.8400,11.6000,37.1500,12.8800,10.5400,交易,Information Technology,437922.7718,11.8703,0.008414766558089033659066232,0.021265141318977119784656797,11.8703,12.989797853721043,2.6001703872321174
002067.SZ,2010-01-05,8.7400,6.7000,8.8700,7.3500,6.0100,交易,Materials,265776.0,3.3199,0.014874141876430205949656751,-0.0124013528748590755355129651,3.3199,12.490409127730858,-0.3721639596544595
000739.SZ,2010-01-05,43.9800,9.9200,43.9400,10.8900,8.9100,交易,Health Care,253911.5935,2.5553,-0.0009095043201455206912232833,-0.0070550751024123805188893946,2.5553,12.444741428328133,-0.6380704999429727
002224.SZ,2010-01-05,28.4100,23.5700,28.5100,25.9600,21.2400,交易,Materials,210278.4,8.1561,0.003519887363604364660330869,-0.0203437390389337074710627850,8.1561,12.25618764600202,1.2516153225966817
600391.SH,2010-01-05,30.5200,23.8800,31.1600,26.0300,21.2900,交易,Industrials,317211.1916,5.3589,0.020969855832241153342070773,0.015725288831835686777920411,5.3589,12.667323050592046,0.3430684589952053
002222.SZ,2010-01-05,11.9100,11.3600,12.2700,12.5000,10.2200,交易,Information Technology,222300.0,8.6220,0.030226700251889168765743073,-0.0187449062754686226568867156,8.6220,12.311783099952288,1.416727531891685
000716.SZ,2010-01-05,16.2400,8.9900,16.2800,9.3700,8.4700,交易,Consumer Staples,159364.027,2.8641,0.002463054187192118226600985,0.031326781326781326781326781,2.8641,11.978946342328467,-0.5844796142802344
600127.SH,2010-01-05,42.5800,8.3700,43.6000,9.2100,7.5300,交易,Consumer Staples,466601.8918,6.8012,0.023954908407703147017379051,-0.0116972477064220183486238532,6.8012,13.053231692997596,0.8779652315994182
000635.SZ,2010-01-05,69.6000,19.7100,71.0200,21.5800,17.6600,交易,Materials,354476.3863,3.6441,0.020402298850574712643678161,0.016474232610532244438186426,3.6441,12.778397011452192,-0.22957088523958813
600696.SH,2010-01-05,24.7500,7.5000,24.6500,8.2400,6.7400,交易,Financials,254061.9003,5.6331,-0.0040404040404040404040404040,-0.0255578093306288032454361055,5.6331,12.445333218278677,0.411943901053494
600638.SH,2010-01-05,192.9500,17.2600,192.1700,19.1500,15.6700,交易,Financials,973058.3552,10.0878,-0.0040424980564913189945581757,0.009262632044543893427694229,10.0878,13.788199333881563,2.080801322127491
600420.SH,2010-01-05,62.9400,14.4500,65.6800,15.9400,13.0400,交易,Health Care,435052.9038,3.0138,0.043533523991102637432475373,-0.0199451887941534713763702801,3.0138,12.983222920606995,-0.42183187749494877
600622.SH,2010-01-05,1018.7700,12.2400,992.2400,13.5200,11.0600,交易,Financials,615621.651,4.4835,-0.0260412065530001864994061466,0.003345964685963073449971781,4.4835,13.330387850893693,0.11810742247636691
600159.SH,2010-01-05,43.6100,18.5700,43.2800,20.4500,16.7300,交易,Financials,765677.9815,1.4942,-0.0075670717725292364136665902,0.039972273567467652495378928,1.4942,13.548516970647528,-0.8774155536692142
600303.SH,2010-01-05,37.1400,14.1100,37.0800,15.5100,12.6900,交易,Consumer Discretionary,312576.0,5.7744,-0.0016155088852988691437802908,-0.0118662351672060409924487594,5.7744,12.652602918590267,0.4831750302382878
000996.SZ,2010-01-05,106.5100,39.5600,107.0000,43.4500,35.5500,交易,Consumer Discretionary,912640.0,9.4090,0.004600506994648389822551873,-0.0098130841121495327102803738,9.4090,13.72409677732796,1.8421160622509776
300030.SZ,2010-01-05,34.6400,34.5000,34.0000,38.1000,31.1800,交易,Health Care,251600.0,10.3064,-0.0184757505773672055427251732,-0.0011764705882352941176470588,10.3064,12.435595803808422,2.0050933085674623
600107.SH,2010-01-05,39.7900,15.4100,40.4900,16.9100,13.8300,交易,Consumer Discretionary,563040.0,7.5164,0.017592359889419452123649158,-0.0096320079031859718448999753,7.5164,13.241105952555412,1.1428194403832808
000514.SZ,2010-01-05,41.9200,13.2300,41.0100,14.6000,11.9400,交易,Financials,822851.0256,5.4226,-0.0217080152671755725190839695,0.014630577907827359180687637,5.4226,13.62053044942246,0.47070447571395374
002192.SZ,2010-01-05,43.8300,21.6000,43.1200,23.7800,19.4600,交易,Materials,258217.8,3.6893,-0.0161989504905315993611681497,0.009740259740259740259740260,3.6893,12.461558693825635,-0.24935370242274463
000888.SZ,2010-01-05,36.1000,12.5600,35.5000,13.8800,11.3600,交易,Consumer Discretionary,291868.308,2.1813,-0.0166204986149584487534626039,0.009859154929577464788732394,2.1813,12.584057979519331,-0.7501766985382022
600405.SH,2010-01-05,33.8500,9.9200,34.8800,10.8900,8.9100,交易,Industrials,212860.944,6.3054,0.030428360413589364844903988,-0.0206422018348623853211009174,6.3054,12.268394386425003,0.6216309892512233
600691.SH,2010-01-05,34.1000,10.8000,34.8900,11.3200,10.2400,交易,Materials,126270.3679,4.0838,0.023167155425219941348973607,-0.0137575236457437661220980224,4.0838,11.746180664026328,-0.1942572465496354
000014.SZ,2010-01-05,80.3600,15.1500,77.7100,16.7000,13.6600,交易,Financials,296103.2145,3.3278,-0.0329766052762568442010950722,0.010294685368678419765795908,3.3278,12.598463370160442,-0.357463670114511
000544.SZ,2010-01-05,21.3400,10.2000,21.6100,11.2500,9.2100,交易,Utilities,279160.3518,5.6023,0.012652296157450796626054358,-0.0124942156409069875057843591,5.6023,12.539541633339493,0.4119038900362822
600716.SH,2010-01-05,41.4900,9.7300,41.8400,10.0600,9.1000,交易,Materials,538332.48,2.0902,0.008435767654856591949867438,-0.0217495219885277246653919694,2.0902,13.19623164083021,-0.713238936973673
000407.SZ,2010-01-05,72.6900,8.8000,71.7000,9.6600,7.9000,交易,Industrials,432488.4235,2.0116,-0.0136194799834915394139496492,-0.0069735006973500697350069735,2.0116,12.977310838521854,-0.7643753235284535
002306.SZ,2010-01-05,32.7000,32.2200,32.0900,35.9700,29.4300,交易,Consumer Discretionary,641800.0,5.1343,-0.0186544342507645259938837920,0.009037083203490183857899657,5.1343,13.372032007657893,0.34474564223165327
600987.SH,2010-01-05,19.2400,8.8800,19.2800,9.8000,8.0200,交易,Consumer Discretionary,378221.22,2.3319,0.002079002079002079002079002,0.011410788381742738589211618,2.3319,12.843234541511935,-0.6700059169267568
002166.SZ,2010-01-05,37.7300,37.5000,37.3200,41.5000,33.9600,交易,Health Care,241709.9962,3.1075,-0.0108666843360720911741319905,-0.0066988210075026795284030011,3.1075,12.395493923718032,-0.4551667725904238
600560.SH,2010-01-05,29.0200,15.1800,29.7900,16.6100,13.5900,交易,Industrials,154066.9,2.0930,0.026533425223983459682977257,-0.0147700570661295736824437731,2.0930,11.94514220264905,-0.8512854440616753
000591.SZ,2010-01-05,40.6000,10.1000,40.0800,11.1300,9.1100,交易,Health Care,195968.823,8.1360,-0.0128078817733990147783251232,0.028942115768463073852295409,8.1360,12.185710859233733,1.2369281978606002
002177.SZ,2010-01-05,46.6300,15.4000,48.4700,16.9200,13.8400,交易,Information Technology,357702.696,4.6912,0.039459575380656229894917435,-0.0148545492056942438621827935,4.6912,12.78745746226092,0.1286393691151333
600203.SH,2010-01-05,12.2100,7.3100,12.1600,8.0400,6.5800,交易,Information Technology,175116.1048,5.7545,-0.0040950040950040950040950041,-0.0016447368421052631578947368,5.7545,12.073204488916016,0.412012639239074
600466.SH,2010-01-05,17.8000,10.4900,17.8200,11.5500,9.4500,交易,Health Care,184558.0614,2.3317,0.001123595505617977528089888,0.002805836139169472502805836,2.3317,12.125719388891298,-0.7497933188345429
600571.SH,2010-01-05,48.6900,10.0500,49.5600,11.0100,9.0100,交易,Information Technology,198251.4227,4.4255,0.017868145409735058533579791,-0.0391444713478611783696529459,4.4255,12.197291315763906,-0.02757061419976506
000733.SZ,2010-01-05,30.3600,14.1800,30.6200,15.6000,12.7600,交易,Information Technology,512111.6,3.4733,0.008563899868247694334650856,0.020248203788373612018288700,3.4733,13.146297849019907,-0.2469614840304117
002100.SZ,2010-01-05,52.2700,22.1200,53.2200,24.4000,19.9600,交易,Consumer Staples,369889.754,1.5220,0.018174861297111153625406543,0.027433295753476136790680195,1.5220,12.8209602780587,-0.9487668055749517
600082.SH,2010-01-05,44.8900,7.6000,44.6000,8.3700,6.8500,交易,Financials,488463.5645,1.2766,-0.0064602361327689908665627088,-0.0067264573991031390134529148,1.2766,13.09902016119401,-1.0015878923781594
600775.SH,2010-01-05,13.5500,9.8000,13.3200,10.8400,8.8700,交易,Information Technology,634054.52,3.0046,-0.0169741697416974169741697417,-0.0075075075075075075075075075,3.0046,13.35989022341297,-0.38312089063852217
601008.SH,2010-01-05,9.4300,7.8000,9.5700,8.5700,7.0100,交易,Industrials,425241.6,2.6548,0.014846235418875927889713680,-0.0177638453500522466039707419,2.6548,12.960412756976593,-0.5468340451683084
600845.SH,2010-01-05,48.9300,31.8000,50.1100,34.9800,28.6200,交易,Information Technology,854128.936,2.2191,0.024116084201921111792356428,-0.0015964877270005986828976252,2.2191,13.657837440297254,-0.6179800057456344
000521.SZ,2010-01-05,42.3700,13.1700,42.1800,14.4900,11.8500,交易,Consumer Discretionary,542285.9061,4.0084,-0.0044843049327354260089686099,-0.0398293029871977240398293030,4.0084,13.203548643371017,-0.05805874167628093
000551.SZ,2010-01-05,54.3700,10.8100,54.3700,11.9900,9.8100,交易,Industrials,263481.7695,4.3552,0,-0.0292440684200846054809637668,4.3552,12.481739458611841,-0.019949007549903308
600781.SH,2010-01-05,23.6500,11.1800,23.7700,12.2500,10.0300,交易,Health Care,198904.0077,3.3922,0.005073995771670190274841438,-0.0079932688262515776188472865,3.3922,12.200577613960336,-0.37970141095691506
600836.SH,2010-01-05,100.2300,14.9000,97.8800,16.3800,13.4000,交易,Industrials,455921.1473,2.6274,-0.0234460740297316172802554126,-0.0069472823865958316305680425,2.6274,13.03007515095597,-0.5484413673116197
002126.SZ,2010-01-05,20.6800,20.4700,20.3900,22.3900,18.3200,交易,Consumer Discretionary,200600.0,4.0988,-0.0140232108317214700193423598,-0.0034330554193231976459048553,4.0988,12.209068154509973,-0.137711314039147
600323.SH,2010-01-05,22.1900,12.2200,22.1600,13.4200,10.9800,交易,Industrials,330161.3343,2.5489,-0.0013519603424966200991437584,-0.0166967509025270758122743682,2.5489,12.707336705792176,-0.6110782493547372
600390.SH,2010-01-05,31.6200,13.7000,32.1000,15.0300,12.2900,交易,Materials,221989.35,1.9798,0.015180265654648956356736243,-0.0049844236760124610591900312,1.9798,12.310384686730703,-0.8493219592868007
600339.SH,2010-01-05,35.6400,10.2500,36.4500,11.1700,9.1400,交易,Materials,545567.7875,7.1169,0.022727272727272727272727273,0.008779149519890260631001372,7.1169,13.209582343262564,1.0030331579871559
600327.SH,2010-01-05,64.8800,14.6900,66.8600,16.2100,13.2700,交易,Consumer Discretionary,495300.1523,1.9140,0.030517879161528976572133169,-0.0086748429554292551600358959,1.9140,13.112919226066692,-0.7826035012390701
600679.SH,2010-01-05,23.2300,9.2500,23.0600,10.2100,8.3500,交易,Consumer Discretionary,325683.7087,1.0780,-0.0073181231166594920361601378,0.007372072853425845620121422,1.1750,12.693681970670362,-1.0812822228828147
600620.SH,2010-01-05,1579.3900,7.5700,1552.4500,8.3800,6.8600,交易,Financials,263754.4396,1.7927,-0.0170572182931384901765871634,-0.0053399465361203259364230732,1.7927,12.482773796237382,-0.893995312479243
600608.SH,2010-01-05,636.1900,6.5800,632.3300,6.9200,6.2600,交易,Materials,215404.2439,1.2555,-0.0060673698109055470849903331,-0.0045703983679407904100706909,1.2555,12.280271745924448,-1.0997525112988107
600745.SH,2010-01-05,19.7200,9.2500,20.1300,10.2000,8.3400,交易,Financials,309696.6516,8.6699,0.020791075050709939148073022,0.051664182811723795330352707,8.6699,12.643348554149537,1.469906370231702
600502.SH,2010-01-05,32.5400,12.9800,31.9400,14.4000,11.7800,交易,Industrials,286657.8,2.6709,-0.0184388444990780577750460971,-0.0184721352536005009392611146,2.6709,12.566044448850674,-0.5851578546720645
600081.SH,2010-01-05,73.3000,8.6100,74.5800,9.4700,7.7500,交易,Consumer Discretionary,274678.56,5.6408,0.017462482946793997271487040,0.004558862965942611960311075,5.6408,12.523356820256913,0.42323942356424094
600821.SH,2010-01-05,26.3700,5.9200,26.6800,6.5000,5.3200,交易,Consumer Discretionary,248928.3986,1.5367,0.011755783086841107318923019,-0.0149925037481259370314842579,1.5367,12.424920578271449,-0.9877539047651264
600838.SH,2010-01-05,88.2900,10.3000,89.4700,11.4600,9.3800,交易,Consumer Discretionary,423331.3719,8.9229,0.013365047004190735077585230,-0.0188890130770090533139599866,8.9229,12.955910536448844,1.5909408485691143
600119.SH,2010-01-05,27.6700,9.9100,28.2200,10.9500,8.9600,交易,Industrials,312011.0,3.1169,0.019877123238164076617275027,-0.0255138199858256555634301914,3.1169,12.650793722580383,-0.42359513244642366
600480.SH,2010-01-05,24.4300,13.5000,24.9500,14.9100,12.2000,交易,Industrials,431808.0,4.8820,0.021285304952926729431027425,-0.0028056112224448897795591182,4.8820,12.975736323987098,0.21464676668260949
000573.SZ,2010-01-05,37.2500,5.2700,36.6100,5.8000,4.7400,交易,Financials,322587.4029,2.7858,-0.0171812080536912751677852349,-0.0038240917782026768642447419,2.7858,12.684129395243746,-0.5328415472352896
000905.SZ,2010-01-05,20.8500,8.3800,21.0300,9.1900,7.5200,交易,Industrials,447102.0,3.3076,0.008633093525179856115107914,0.005706134094151212553495007,3.3076,13.010542035484265,-0.31857081788221847
000885.SZ,2010-01-05,14.8800,14.1700,14.8800,15.5900,12.7500,交易,Materials,357854.7842,5.4826,0,0.006048387096774193548387097,5.4826,12.787882552366183,0.39866169828414244
600807.SH,2010-01-05,46.6700,18.8200,46.7900,20.4800,16.7600,交易,Financials,299794.6452,2.4046,0.002571244911077780158560103,-0.0207309254114126950203034837,2.4046,12.610853003250293,-0.6710239619961226
002167.SZ,2010-01-05,49.2500,37.6000,48.7200,41.4700,33.9300,交易,Materials,335073.024,5.0811,-0.0107614213197969543147208122,-0.0051313628899835796387520525,5.0811,12.722103769142112,0.2543872391479936
002229.SZ,2010-01-05,34.1000,19.7700,35.4000,21.7500,17.7900,交易,Industrials,279072.0,16.0997,0.038123167155425219941348974,-0.0307909604519774011299435028,12.0476,12.539225092026712,2.610593146367749
600255.SH,2010-01-05,37.9700,7.1400,38.6600,7.8400,6.4200,交易,Materials,326337.0,2.6114,0.018172241243086647353173558,-0.0067252974650801862390067253,2.6114,12.69568586873647,-0.5910517045060983
600865.SH,2010-01-05,46.2200,10.2900,46.0800,11.2400,9.2000,交易,Consumer Discretionary,383388.882,2.8540,-0.0030289917784508870618779749,0.006944444444444444444444444,2.8540,12.856805110738163,-0.490391014039846
002313.SZ,2010-01-05,41.2100,41.2200,40.7500,45.3300,37.0900,交易,Information Technology,407500.0,6.9267,-0.0111623392380490172288279544,-0.0007361963190184049079754601,6.9267,12.917796211663054,0.9057303168155112
002055.SZ,2010-01-05,33.8900,15.1100,37.2800,16.7200,13.6800,交易,Information Technology,224546.0085,6.6761,0.100029507229271171437002066,0.036480686695278969957081545,6.6761,12.321835902806795,0.7540277308114852
000965.SZ,2010-01-05,25.7900,15.6100,24.4200,17.1800,14.0600,交易,Financials,682644.458,6.3363,-0.0531213648701046917409848779,-0.0339885339885339885339885340,6.3363,13.433729443717679,0.7616460833965082
002245.SZ,2010-01-05,31.6500,15.7600,32.5700,17.3700,14.2100,交易,Industrials,197600.0,6.6281,0.029067930489731437598736177,-0.0276327909118821000921093030,6.6281,12.194000064295905,0.723450059474081
600475.SH,2010-01-05,44.2500,18.8900,44.6500,20.7900,17.0100,交易,Industrials,488192.0,2.9200,0.009039548022598870056497175,-0.0067189249720044792833146697,2.9200,13.098464050079981,-0.4410266324495109
002321.SZ,2010-01-05,27.6900,27.5800,27.6000,30.4600,24.9200,交易,Consumer Staples,405720.0,11.4869,-0.0032502708559046587215601300,-0.0210144927536231884057971014,11.4869,12.913418545489932,2.460892725067713
000600.SZ,2010-01-05,39.1600,6.8800,39.3800,7.5800,6.2000,交易,Utilities,633166.4639,1.2084,0.005617977528089887640449438,0.013204672422549517521584561,1.2084,13.358488642699488,-0.9960252531601799
002070.SZ,2010-01-05,17.8300,8.3900,18.1900,9.2300,7.5500,交易,Consumer Discretionary,194695.488,1.7658,0.020190689848569826135726304,-0.0071467839472237493128092358,1.7658,12.179192016977746,-0.9369011802830198
000677.SZ,2010-01-05,161.2200,8.7800,159.3900,9.6900,7.9300,交易,Materials,752524.7927,2.0583,-0.0113509490137700037216226275,-0.0080306167262689001819436602,2.0583,13.531189222172058,-0.6869058777762522
002197.SZ,2010-01-05,39.2500,25.4500,39.6500,28.2200,23.0900,交易,Information Technology,339796.695,22.3329,0.010191082802547770700636943,-0.0297604035308953341740226986,12.0476,12.736102761863075,2.632467144842866
002286.SZ,2010-01-05,44.3000,44.2700,45.1000,48.7300,39.8700,交易,Consumer Staples,360800.0,7.6883,0.018058690744920993227990971,-0.0188470066518847006651884701,7.6883,12.796079067170606,1.1520162365561928
600135.SH,2010-01-05,33.2500,11.8100,33.8900,13.0400,10.6700,交易,Materials,413136.0,1.9359,0.019248120300751879699248120,-0.0156388315137208616110947182,1.9359,12.931532115557365,-0.7952855482786308
000554.SZ,2010-01-05,39.2900,8.0900,39.5300,8.8800,7.2600,交易,Energy,390404.1758,3.4312,0.006108424535505217612624077,-0.0098659246142170503415127751,3.4312,12.874937829672886,-0.2914726372841494
600756.SH,2010-01-05,49.0100,14.5100,50.9800,15.9100,13.0100,交易,Information Technology,279490.6061,7.6813,0.040195878392164864313405427,-0.0186347587289132993330717929,7.6813,12.540723961352366,1.1212571781698297
002170.SZ,2010-01-05,34.4100,10.5000,35.5800,11.5900,9.4900,交易,Materials,331970.4,8.3811,0.034001743679163034001743679,-0.0056211354693648116919617763,8.3811,12.712801087297432,1.3791027582995978
002288.SZ,2010-01-05,26.9500,26.8800,27.2600,29.6500,24.2600,交易,Information Technology,234245.18,8.4102,0.011502782931354359925788497,-0.0022010271460014673514306676,8.4102,12.364123623581609,1.3502901771482279
002097.SZ,2010-01-05,41.4100,20.7100,42.4100,22.7700,18.6300,交易,Industrials,581516.0,5.5497,0.024148756339048539000241488,-0.0264088658335298278707851922,5.5497,13.273393765609615,0.4754944187561892
000903.SZ,2010-01-05,38.9800,13.4500,39.4700,14.7300,12.0500,交易,Industrials,512839.2,3.2795,0.012570548999486916367367881,0.002280212819863187230808209,3.2795,13.147717624724699,-0.31291591431572563
